record_time,rg_1_1_2,rn,ta,vpd,swc,ts,rh,pm2_5
2021/10/23 5:00,0.900782,-82.2811,6.495,333.873,0.199925,9.3,62.1432,1.117
2021/10/23 6:00,0.924921,-79.7643,4.792,223.788,0.199714,9.207,71.6733,0.869
2021/10/23 7:00,14.1531,-63.055,4.397,231.045,0.199833,9.007,70.2596,0.693
2021/10/23 8:00,151.296,92.0297,7.407,463.552,0.199648,8.9,53.441,
2021/10/23 9:00,324.174,266.027,8.203,601.489,0.199521,8.9,44.9762,0.475
2021/10/23 10:00,467.704,401.308,9.866,685.341,0.199407,8.927,45.6252,
2021/10/23 11:00,584.815,500.432,10.712,769.588,0.19895,9.093,40.8918,
2021/10/23 12:00,609.327,507.348,13.297,999.957,0.19891,9.26,35.5293,0.453
2021/10/23 13:00,559.092,458.629,15.164,1174.88,0.198517,9.46,31.1023,0.416
2021/10/23 14:00,480.495,364.831,15.355,1196.69,0.198058,9.72,31.0077,0.391
2021/10/23 15:00,339.239,236.71,15.294,1120.13,0.197653,9.927,33.0245,0.374
2021/10/23 16:00,81.5137,-36.7757,14.422,951.724,0.197499,10.1,36.9391,0.363
2021/10/23 17:00,32.5535,-69.7886,13.465,800.971,0.19739,10.2,42.3591,0.352
2021/10/23 18:00,0.985961,-87.1228,11.472,611.873,0.197009,10.2,49.7893,0.341
2021/10/23 19:00,0.92337,-85.1871,11.183,622.305,0.196974,10.173,48.3972,0.331
2021/10/23 20:00,0.930488,-85.8084,11.65,657.749,0.196638,10.04,46.3671,
2021/10/23 21:00,0.954026,-88.5047,11.479,610.528,0.197217,10,50.073,1.294
2021/10/23 22:00,0.926151,-84.0256,11.185,571.445,0.196919,10,51.3478,5.699
2021/10/23 23:00,0.945707,-85.7807,10.59,533.581,0.196675,9.9,53.2246,5.447
2021/10/24 0:00,0.911404,-85.4746,10.277,516.077,0.196748,9.9,54.3729,10.524
2021/10/24 1:00,0.923627,-79.5333,8.888,386.055,0.196545,9.873,62.1861,12.247
2021/10/24 2:00,0.922496,-78.9274,8.606,374.959,0.196554,9.8,62.5891,17.957
2021/10/24 3:00,0.902071,-79.4436,8.037,367.839,0.19638,9.7,62.3535,22.89
2021/10/24 4:00,0.900146,-77.7818,7.461,310.973,0.196258,9.6,66.9187,21.162
2021/10/24 5:00,0.923017,-74.6795,5.386,186.092,0.19672,9.473,77.5895,15.202
2021/10/24 6:00,0.896511,-72.9018,5.162,184.691,0.196742,9.307,77.3375,15.306
2021/10/24 7:00,10.9775,-62.133,5.214,195.058,0.196371,9.14,76.3144,
2021/10/24 8:00,108.895,59.8244,6.36,321.767,0.19655,9.007,65.4721,
2021/10/24 9:00,259.582,216.1,8.019,473.488,0.196198,9,55.9778,
2021/10/24 10:00,400.743,351.466,10.126,664.319,0.195998,9.1,47.3835,29.581
2021/10/24 11:00,502.585,441.093,10.788,602.994,0.196156,9.293,53.8152,21.975
2021/10/24 12:00,522.271,451.69,12.03,786.162,0.195637,9.46,44.7315,
2021/10/24 13:00,482.044,405.65,14.485,995.992,0.195415,9.66,39.6486,19.143
2021/10/24 14:00,414.227,323.023,15.474,1118.42,0.195336,9.86,36.1678,
2021/10/24 15:00,285.688,204.005,15.586,1075.62,0.195278,10.127,37.3311,18.634
2021/10/24 16:00,101.464,-8.17829,14.921,896.321,0.194741,10.3,42.8617,25.164
2021/10/24 17:00,30.9772,-57.5806,13.867,738.14,0.194198,10.427,49.1019,
2021/10/24 18:00,0.919947,-76.7047,12.102,546.704,0.193477,10.5,57.5026,13.776
2021/10/24 19:00,0.909846,-75.0486,11.479,507.726,0.193499,10.5,59.0265,
2021/10/24 20:00,0.908401,-73.8978,11.594,533.916,0.193333,10.4,57.6849,
2021/10/24 21:00,0.930823,-66.5113,12.178,570.785,0.193459,10.307,56.2038,49.606
2021/10/24 22:00,0.902998,-74.5675,12.447,522.451,0.193545,10.3,60.2383,61.652
2021/10/24 23:00,0.913683,-75.6724,12.093,547.714,0.193196,10.3,57.5821,56.898
2021/10/25 0:00,0.900161,-68.0571,10.26,335.046,0.193294,10.3,70.6982,55.469
2021/10/25 1:00,0.885063,-64.2095,9.106,281.342,0.193029,10.3,73.8439,54.211
2021/10/25 2:00,0.901776,-71.368,9.982,355.193,0.193023,10.207,68.1419,75.481
2021/10/25 3:00,0.965972,-70.4069,10.524,398.598,0.19316,10.2,65.5484,
2021/10/25 4:00,0.916284,-67.72,9.582,314.067,0.193228,10.107,71.2027,67.692
2021/10/25 5:00,0.911763,-55.3675,7.113,163.189,0.193294,10.1,82.862,
2021/10/25 6:00,0.902397,-55.9493,7.216,192.428,0.193279,10,79.8191,
2021/10/25 7:00,6.47286,-46.506,6.845,166.838,0.193029,9.9,82.2396,75.679
2021/10/25 8:00,80.2177,34.1989,7.674,242.387,0.192968,9.8,75.9971,
2021/10/25 9:00,206.778,161.161,9.275,410.559,0.19258,9.8,64.1918,89.558
2021/10/25 10:00,346.042,305.137,10.988,490.848,0.192845,9.86,62.8282,97.16
2021/10/25 11:00,439.875,392.593,11.597,490.785,0.192607,10.027,63.7715,
2021/10/25 12:00,477.5,418.445,12.737,638.627,0.192361,10.227,56.8359,91.448
2021/10/25 13:00,442.609,380.084,14.633,834.64,0.192115,10.42,50.019,
2021/10/25 14:00,373.971,292.762,17.197,1072.45,0.191915,10.66,44.4178,102.664
2021/10/25 15:00,215.502,137.522,17.207,997.515,0.191823,10.92,46.9217,106.736
2021/10/25 16:00,111.25,46.9751,16.417,884.953,0.191335,11.16,50.0085,117.06
2021/10/25 17:00,24.4856,-33.3831,15.128,694.608,0.191249,11.327,56.5297,92.007
2021/10/25 18:00,0.930187,-68.8846,13.723,539.182,0.190931,11.4,62.8148,
2021/10/25 19:00,0.923253,-70.6452,12.918,471.194,0.190896,11.4,65.7822,95.563
2021/10/25 20:00,0.915519,-60.3436,13.731,550.296,0.191089,11.3,62.1941,98.993
2021/10/25 21:00,0.912859,-57.2238,13.599,558.496,0.190653,11.3,61.688,102.089
2021/10/25 22:00,0.924786,-47.6713,12.976,416.206,0.190926,11.207,70.4368,111.806
2021/10/25 23:00,0.923098,-64.3461,12.652,417.998,0.190802,11.2,69.0011,117.101
2021/10/26 0:00,0.910365,-63.9217,12.225,358.831,0.190832,11.2,72.4278,
2021/10/26 1:00,0.912655,-55.5905,12.773,413.552,0.190595,11.2,69.4056,
2021/10/26 2:00,0.927922,-43.9665,12.716,447.119,0.190812,11.2,67.3307,130.233
2021/10/26 3:00,0.901258,-35.9407,11.149,340.375,0.190858,11.2,72.9747,131.44
2021/10/26 4:00,0.961498,-39.2904,11.657,484.525,0.190562,11.2,62.5244,130.662
2021/10/26 5:00,0.928179,-55.8805,11.405,520.566,0.190649,11.1,58.618,137.066
2021/10/26 6:00,0.929405,-82.8599,10.847,477.433,0.190746,11.1,59.9353,135.274
2021/10/26 7:00,9.42089,-77.9481,10.183,422.894,0.190677,11,62.2713,
2021/10/26 8:00,115.739,46.3566,10.148,250.335,0.190702,10.9,79.1164,154.274
2021/10/26 9:00,311.892,240.98,11.991,473.067,0.190642,10.9,66.2565,
2021/10/26 10:00,480.434,393.465,14.817,1034.49,0.190366,10.96,39.4704,188.398
2021/10/26 11:00,597.654,492.296,17.601,1578.9,0.190107,11.1,19.4984,171.526
2021/10/26 12:00,624.817,501.849,18.45,1735.65,0.189574,11.2,16.9859,162.823
2021/10/26 13:00,584.034,462.997,19.414,1863.83,0.189364,11.3,14.95,
2021/10/26 14:00,520.442,375.274,19.66,1906.64,0.189095,11.427,14.7375,103.631
2021/10/26 15:00,394.477,250.175,20.031,1909.83,0.188724,11.56,14.645,88.962
2021/10/26 16:00,48.4814,-77.7333,19.558,1727.87,0.188685,11.66,16.2135,70.493
2021/10/26 17:00,25.5047,-94.6298,18.581,1579.37,0.188577,11.7,17.5871,
2021/10/26 18:00,0.959511,-110.535,18.305,1564.06,0.188173,11.8,17.404,103.158
2021/10/26 19:00,0.934743,-109.869,17.736,1480.99,0.188213,11.8,18.0832,70.802
2021/10/26 20:00,0.94176,-108.721,16.901,1394.47,0.187908,11.8,19.0801,
2021/10/26 21:00,0.92849,-105.139,15.821,1251.7,0.187933,11.773,21.5896,
2021/10/26 22:00,0.93177,-107.75,15.181,1205.97,0.187969,11.7,22.9494,
2021/10/26 23:00,0.936318,-106.051,14.369,1112.43,0.188004,11.6,24.5888,18.916
2021/10/27 0:00,0.930872,-104.087,13.261,997.088,0.187626,11.5,27.5557,16.065
2021/10/27 1:00,0.921597,-103.348,12.98,979.835,0.187874,11.373,27.6876,10.968
2021/10/27 2:00,0.95227,-103.582,13.051,980.505,0.187819,11.24,27.7472,
2021/10/27 3:00,0.931561,-98.6387,11.952,861.305,0.187921,11.173,31.4047,7.44
2021/10/27 4:00,0.936905,-95.315,10.558,724.695,0.18769,11.04,36.7858,5.313
2021/10/27 5:00,0.903923,-94.3213,9.661,669.842,0.18768,10.873,38.8918,8.373
2021/10/27 6:00,0.90871,-88.3624,7.847,485.484,0.187848,10.64,49.5073,6.284
2021/10/27 7:00,12.5312,-76.785,7.856,509.111,0.18758,10.44,47.745,
2021/10/27 8:00,164.131,90.6014,9.327,717.215,0.187468,10.273,38.1832,3.157
2021/10/27 9:00,340.981,268.372,10.737,834.243,0.187107,10.2,35.7333,2.329
2021/10/27 10:00,493.554,409.851,11.527,788.78,0.187163,10.2,43.2012,50.981
2021/10/27 11:00,602.139,507.516,12.895,985.946,0.187082,10.3,33.8813,39.295
2021/10/27 12:00,632.449,515.435,14.437,1124.44,0.186752,10.427,32.674,26.151
2021/10/27 13:00,587.033,471.92,15.9,1403.84,0.18649,10.593,21.8273,17.73
2021/10/27 14:00,519.058,382.717,16.861,1439.49,0.186357,10.797,24.7328,
2021/10/27 15:00,392.447,257.251,18.243,1541.2,0.186414,10.927,23.903,
2021/10/27 16:00,46.2871,-70.4374,17.527,1369.65,0.186083,11.093,23.5893,6.061
2021/10/27 17:00,23.1435,-86.7891,17.526,1363.02,0.185897,11.193,24.0104,4.243
2021/10/27 18:00,0.946328,-97.8859,16.465,1227.73,0.185846,11.2,24.9822,
2021/10/27 19:00,0.920634,-97.6306,14.899,1045.01,0.185878,11.2,31.4475,
2021/10/27 20:00,0.932172,-95.8495,14.598,998.181,0.185608,11.2,32.5959,
2021/10/27 21:00,0.926655,-93.1197,14.204,909.8,0.185904,11.2,36.5736,1.724
2021/10/27 22:00,0.934454,-96.3167,14.612,1006.78,0.185428,11.107,31.0532,
2021/10/27 23:00,0.910889,-86.3763,11.561,659.429,0.185551,11.1,45.3922,2.716
2021/10/28 0:00,0.933576,-92.0958,11.438,739.596,0.185494,11,40.4052,
2021/10/28 1:00,0.937047,-92.7559,11.532,757.514,0.185349,10.9,38.8486,4.968
2021/10/28 2:00,0.927241,-89.9365,10.513,682.253,0.185432,10.8,41.5522,
2021/10/28 3:00,0.904605,-89.9206,10.036,660.084,0.185691,10.64,41.8182,4.693
2021/10/28 4:00,0.912701,-90.3518,9.673,633.422,0.185498,10.473,42.4979,
2021/10/28 5:00,0.897053,-89.3006,9.331,625.116,0.185234,10.307,42.2887,4.674
2021/10/28 6:00,0.918226,-80.8904,9.047,614.685,0.185304,10.173,42.2275,
2021/10/28 7:00,8.09193,-57.0488,8.876,617.371,0.18529,10.007,42.1567,4.5
2021/10/28 8:00,78.2897,27.6435,8.991,632.35,0.18542,9.9,42.2026,4.377
2021/10/28 9:00,211.282,150.917,9.948,737.08,0.184992,9.8,38.5795,4.246
2021/10/28 10:00,408.265,338.784,12.559,993.235,0.184817,9.893,32.074,4.172
2021/10/28 11:00,306.584,241.032,12.964,818.205,0.184549,10.06,44.1408,4.052
2021/10/28 12:00,373.513,310.864,13.356,863.28,0.184359,10.26,42.952,4.016
2021/10/28 13:00,477.089,411.903,14.998,1020.59,0.183864,10.493,39.9677,3.929
2021/10/28 14:00,278.72,212.364,16.454,1210.98,0.183959,10.76,35.1188,3.83
2021/10/28 15:00,210.561,144.754,17.795,1433.12,0.183452,11.06,27.5974,3.716
2021/10/28 16:00,99.3762,15.3652,17.814,1305.07,0.183401,11.327,31.3473,3.605
2021/10/28 17:00,28.1122,-40.8289,17.079,1235.76,0.183515,11.5,31.2517,3.497
2021/10/28 18:00,0.966363,-51.8729,14.929,976.283,0.183177,11.6,37.9497,3.392
2021/10/28 19:00,0.925642,-59.2519,14.139,886.612,0.183196,11.6,40.819,
2021/10/28 20:00,0.959396,-76.2813,14.325,879.813,0.183418,11.5,41.0816,15.805
2021/10/28 21:00,0.958818,-68.1665,13.581,794.932,0.183316,11.4,44.0977,14.86
2021/10/28 22:00,0.929821,-70.1521,13.72,806.313,0.183145,11.273,43.9,
2021/10/28 23:00,0.933463,-75.7519,12.476,653.275,0.18297,11.2,50.5049,10.53
2021/10/29 0:00,0.920725,-81.6392,12.878,707.315,0.18312,11.1,47.6176,
2021/10/29 1:00,0.929062,-77.6499,12.596,648.743,0.18274,11.1,50.041,10.698
2021/10/29 2:00,0.92129,-60.5869,12.015,578.297,0.183025,11,54.0887,
2021/10/29 3:00,0.908154,-55.4175,9.55,414.027,0.182863,10.973,62.5405,5.731
2021/10/29 4:00,0.911048,-68.9587,10.886,530.659,0.183006,10.873,54.5731,11.842
2021/10/29 5:00,0.93386,-69.9685,12.03,674.57,0.182479,10.8,47.6374,13.71
2021/10/29 6:00,0.918354,-47.1056,11.625,620.655,0.182734,10.8,51.3267,16.637
2021/10/29 7:00,5.84271,-66.945,10.13,425.074,0.182474,10.707,61.7952,23.748
2021/10/29 8:00,72.5183,18.4762,9.201,390.313,0.18261,10.64,64.4397,27.108
2021/10/29 9:00,201.941,154.13,11.937,762.449,0.18278,10.6,44.3827,
2021/10/29 10:00,336.596,283.766,12.943,886.898,0.182469,10.66,41.5438,24.906
2021/10/29 11:00,440.625,383.637,13.154,786.204,0.182163,10.8,47.8319,
2021/10/29 12:00,427.029,355.334,14.89,995.191,0.182141,10.927,41.5503,15.147
2021/10/29 13:00,439.492,362.993,16.921,1217.3,0.18166,11.127,37.0021,17.668
2021/10/29 14:00,360.669,274.211,17.719,1269.16,0.181862,11.36,36.2219,19.371
2021/10/29 15:00,241.775,164.04,17.707,1231.91,0.181633,11.56,36.4014,26.12
2021/10/29 16:00,96.4182,-5.23335,16.907,1069.58,0.181343,11.727,40.257,31.414
2021/10/29 17:00,23.4407,-63.6493,15.629,879.963,0.181268,11.8,45.96,23.03
2021/10/29 18:00,0.922375,-76.5549,13.96,693.217,0.180945,11.8,52.4341,
2021/10/29 19:00,0.919495,-74.4484,13.288,600.687,0.181033,11.707,56.9932,26.736
2021/10/29 20:00,0.962438,-72.8294,12.989,530.389,0.18125,11.6,61.0605,
2021/10/29 21:00,0.978383,-72.8437,12.924,490.068,0.180883,11.5,63.8585,33.972
2021/10/29 22:00,0.910211,-71.2373,12.227,411.546,0.180818,11.4,68.5164,44.396
2021/10/29 23:00,0.966161,-71.1063,12.365,378.996,0.180781,11.3,70.8643,66.362
2021/10/30 0:00,0.902371,-71.3513,11.845,357.668,0.180988,11.3,71.9273,
2021/10/30 1:00,0.921653,-70.1262,11.802,353.187,0.180925,11.273,71.9254,73.209
2021/10/30 2:00,0.905525,-65.7365,11.02,274.528,0.180692,11.2,77.3009,
2021/10/30 3:00,0.915422,-64.6105,9.477,185.186,0.180696,11.2,83.3122,81.737
2021/10/30 4:00,0.905557,-68.3842,10.879,313.029,0.180663,11.1,73.8646,
2021/10/30 5:00,0.929886,-62.4995,9.135,181.107,0.180793,11.04,83.3594,91.942
2021/10/30 6:00,0.898389,-62.269,9.106,164.383,0.180995,10.973,84.7027,105.773
2021/10/30 7:00,4.80563,-61.0251,8.009,131.934,0.18079,10.84,86.8497,115.725
2021/10/30 8:00,61.2242,6.24797,8.489,210.314,0.180551,10.707,80.1487,93.922
2021/10/30 9:00,172.479,127.947,9.91,402.087,0.180688,10.7,66.3696,84.956
2021/10/30 10:00,297.16,254.79,11.319,414.765,0.180374,10.76,68.9693,82.879
2021/10/30 11:00,402.637,352.906,12.082,481.727,0.180168,10.893,65.5486,92.997
2021/10/30 12:00,427.653,372.515,13.186,647.849,0.180383,11.027,57.6253,82.519
2021/10/30 13:00,369.536,307.589,14.497,682.891,0.180366,11.193,58.3228,69.222
2021/10/30 14:00,313.377,254.281,16.236,1015.36,0.180197,11.393,44.5601,95.566
2021/10/30 15:00,161.985,106.716,16.271,888.706,0.179904,11.627,50.3166,96.328
2021/10/30 16:00,97.3848,40.7195,16.587,1054.96,0.180002,11.86,41.5342,
2021/10/30 17:00,29.1566,-26.5002,16.619,970.622,0.179897,11.993,44.4068,68.897
2021/10/30 18:00,0.922837,-66.9462,15.987,914.077,0.180156,12,45.6828,
2021/10/30 19:00,0.938021,-77.6363,16.248,961.593,0.17974,12,43.2732,68.844
2021/10/30 20:00,0.949832,-78.7123,15.458,842.256,0.179638,12,47.5456,41.474
2021/10/30 21:00,0.930145,-79.6546,14.963,824.836,0.179689,11.9,46.0309,23.458
2021/10/30 22:00,0.925213,-89.5158,14.142,810.908,0.179633,11.873,44.1772,80.266
2021/10/30 23:00,0.912086,-87.6739,13.489,849.798,0.179488,11.74,39.1383,71.767
2021/10/31 0:00,0.944384,-74.6145,12.901,815.131,0.17963,11.607,39.8644,79.394
2021/10/31 1:00,0.934393,-63.3995,14.134,1012.98,0.179305,11.5,31.9874,70.804
2021/10/31 2:00,0.953887,-70.3637,13.391,922.995,0.179392,11.407,34.1768,
2021/10/31 3:00,0.942294,-83.1821,12.788,794.838,0.179479,11.307,40.5137,67.517
2021/10/31 4:00,0.920325,-72.7313,12.305,852.349,0.179452,11.14,35.5332,
2021/10/31 5:00,0.923965,-86.5779,11.274,758.544,0.179388,11.073,38.0749,72.484
2021/10/31 6:00,0.929406,-86.9153,11.591,810.594,0.179179,10.94,35.4837,65.942
2021/10/31 7:00,6.11866,-75.3485,11.489,821.761,0.179139,10.84,35.2239,55.793
2021/10/31 8:00,130.797,78.5123,12.023,878.025,0.178927,10.7,34.7262,38.153
2021/10/31 9:00,266.251,201.044,12.357,935.088,0.179237,10.6,33.271,27.247
2021/10/31 10:00,420.04,343.508,12.847,1004.98,0.178552,10.6,31.7157,
2021/10/31 11:00,519.471,435.451,13.502,1010.5,0.178542,10.66,33.7931,17.822
2021/10/31 12:00,552.182,451.419,14.292,1062.48,0.178336,10.727,34.6353,14.451
2021/10/31 13:00,515.373,419.185,13.695,838.89,0.178143,10.86,45.4426,10.837
2021/10/31 14:00,445.581,337.469,13.92,843.862,0.178285,10.9,45.6798,8.199
2021/10/31 15:00,309.995,238.441,14.201,826.582,0.178333,11,46.9518,7.122
2021/10/31 16:00,65.4127,-33.582,13.783,742.575,0.177805,11.1,49.6572,
2021/10/31 17:00,21.9877,-67.8235,13.302,727.095,0.177797,11.1,48.6948,5.672
2021/10/31 18:00,0.925842,-82.8497,12.655,709.132,0.178005,11.1,47.5462,5.216
2021/10/31 19:00,0.922096,-36.3985,12.522,760.473,0.177724,11.1,44.7283,
2021/10/31 20:00,0.948218,-32.8164,12.564,778.696,0.177583,11.1,43.6403,3.692
2021/10/31 21:00,0.95808,-32.0366,12.483,771.932,0.1779,11.1,43.669,
2021/10/31 22:00,0.950323,-25.3601,11.171,562.48,0.177609,11.1,56.0416,
2021/10/31 23:00,0.920254,-25.8494,10.861,480.829,0.177992,11.1,61.7477,
2021/11/1 0:00,0.960129,-29.856,10.43,441.06,0.177744,11.073,63.9983,13.981
2021/11/1 1:00,0.902837,-27.3415,10.109,421.877,0.177777,11,64.8299,13.758
2021/11/1 2:00,0.906229,-18.9419,9.928,390.826,0.177916,11,67.1313,15.275
2021/11/1 3:00,0.911496,-20.352,9.763,376.411,0.177527,10.9,68.0468,13.276
2021/11/1 4:00,0.919495,-44.8606,9.175,498.729,0.177407,10.9,54.933,9.791
2021/11/1 5:00,0.903771,-41.8123,8.811,522.823,0.177462,10.8,51.6001,16.01
2021/11/1 6:00,0.89984,-49.5237,8.037,451.372,0.177536,10.673,55.6897,12.318
2021/11/1 7:00,3.24658,-37.8917,6.816,386.592,0.177476,10.507,59.1239,
2021/11/1 8:00,40.4855,13.6232,7.771,405.424,0.177474,10.307,60.616,19.701
2021/11/1 9:00,124.275,89.7785,8.107,497.981,0.177256,10.3,53.3165,
2021/11/1 10:00,162.088,127.618,9.079,613.464,0.177073,10.3,46.0343,252.643
2021/11/1 11:00,236.36,212.325,9.89,604.116,0.177062,10.3,50.2564,407.03
2021/11/1 12:00,288.579,235.233,10.607,609.026,0.176766,10.393,52.39,
2021/11/1 13:00,400.759,338.535,11.397,661.188,0.176673,10.46,51.0802,
2021/11/1 14:00,319.311,247.742,10.967,613.925,0.176592,10.527,52.8442,26374197.75
2021/11/1 15:00,198.303,129.599,10.624,539.827,0.176919,10.6,56.2853,438015782.5
2021/11/1 16:00,86.0922,8.013,9.704,375.04,0.176623,10.6,67.248,
2021/11/1 17:00,18.162,-53.0716,9.081,285.814,0.176598,10.6,73.6539,783.144
2021/11/1 18:00,0.916078,-44.739,8.279,235.571,0.176844,10.5,77.3282,
2021/11/1 19:00,0.921109,-23.8627,8.382,265.027,0.176639,10.4,75.3631,1414216.292
2021/11/1 20:00,0.906125,-13.1734,8.661,305.93,0.176228,10.3,72.6959,20109887.23
2021/11/1 21:00,0.902462,-13.5523,8.782,301.18,0.176483,10.3,72.9474,
2021/11/1 22:00,0.915659,-17.365,8.838,286.917,0.176228,10.3,73.8302,
2021/11/1 23:00,0.934645,-12.4143,9.197,309.658,0.176769,10.3,72.6219,
2021/11/2 0:00,0.918726,-12.419,9.206,359.62,0.176632,10.3,69.1047,177933.009
2021/11/2 1:00,0.955777,-13.379,9.288,346.58,0.176059,10.3,69.7716,
2021/11/2 2:00,0.96348,-15.5144,8.918,291.354,0.175978,10.3,73.9835,0
2021/11/2 3:00,0.913935,-13.0581,8.652,272.978,0.176519,10.3,75.6058,
2021/11/2 4:00,0.903894,-11.0127,8.997,312.782,0.176251,10.3,72.5028,0
2021/11/2 5:00,0.900303,-10.4067,8.661,268.985,0.176168,10.3,75.9126,0
2021/11/2 6:00,0.907677,-10.4842,8.566,248.879,0.1762,10.3,77.5843,0
2021/11/2 7:00,0.950727,-10.5683,8.619,212.752,0.17622,10.3,80.5648,0
2021/11/2 8:00,8.73048,-3.12238,8.553,196.224,0.176542,10.3,81.8977,0
2021/11/2 9:00,18.2831,4.44161,8.352,179.909,0.176196,10.3,83.209,0
2021/11/2 10:00,49.540375,36.955245,8.2035,177.2335,0.17616175,10.3,83.4899,0
2021/11/2 11:00,88.1834,77.3325,7.995,480.5497969,0.176203,10.3,60.39062154,0
2021/11/2 12:00,45.8749,39.4677,7.786,423.4663414,0.176385,10.3,62.44864136,
2021/11/2 13:00,60.0981,54.2804,7.705,453.5617811,0.176299,10.3,62.21376333,0
2021/11/2 14:00,57.8003,52.1255,8.011,0,0.176224,10.3,100,0
2021/11/2 15:00,57.9211,50.4514,8.436,81.2408,0.175977,10.327,92.6014,
2021/11/2 16:00,22.4802,15.6346,8.462,84.3703,0.176229,10.4,92.2508,0
2021/11/2 17:00,3.6138,-1.81019,8.403,87.449,0.176041,10.4,91.9545,0
2021/11/2 18:00,0.96371,-5.48697,8.27,95.2524,0.17612,10.4,91.1893,0
2021/11/2 19:00,0.937907,-5.84815,8.191,102.28,0.176191,10.307,90.6188,0
2021/11/2 20:00,0.927466,-5.13314,8.242,79.9862,0.17604,10.3,92.5093,33.671
2021/11/2 21:00,0.893894,-6.49647,8.292,100.744,0.176268,10.3,90.6723,
2021/11/2 22:00,0.907583,-5.78574,8.248,114.105,0.176013,10.3,89.4737,80.477
2021/11/2 23:00,0.93131,-7.80988,8.288,106.975,0.176281,10.3,90.0431,84.831
2021/11/3 0:00,0.913202,-7.08089,8.283,138.455,0.176156,10.3,87.2043,
2021/11/3 1:00,0.929791,-7.5251,8.274,120.011,0.17612,10.3,88.8983,
2021/11/3 2:00,0.923973,-7.0503,8.22,147.994,0.176271,10.2,86.4755,92.903
2021/11/3 3:00,0.89258,-8.93253,8.118,135.702,0.176024,10.2,87.5869,
2021/11/3 4:00,0.919891,-11.1671,8.206,129.816,0.176031,10.2,87.8402,83.817
2021/11/3 5:00,0.900495,-26.131,8.061,126.418,0.17617,10.2,88.0318,
2021/11/3 6:00,0.924021,-21.3935,8.362,155.539,0.17614,10.14,85.3242,
2021/11/3 7:00,2.58273,-14.4544,8.487,175.555,0.176109,10.1,83.547,
2021/11/3 8:00,49.0945,6.91569,8.581,227.436,0.176245,10.1,78.902,70.788
2021/11/3 9:00,200.713,141.933,9.024,277.031,0.17581,10.1,75.5385,58.296
2021/11/3 10:00,358.247,294.944,9.603,362.05,0.176019,10.16,69.9663,65.11
2021/11/3 11:00,448.48,381.951,10.238,380.139,0.176003,10.2,69.7757,69.203
2021/11/3 12:00,477.746,408.306,10.968,450.846,0.176031,10.3,65.9604,
2021/11/3 13:00,455.72,379.246,12.132,530.537,0.176073,10.4,63.0377,84.832
2021/11/3 14:00,356.646,274.779,14.429,698.27,0.175945,10.56,57.4956,80.15
2021/11/3 15:00,206.166,145.366,14.094,589.828,0.175613,10.793,61.9357,69.917
2021/11/3 16:00,90.1482,-0.309314,13.635,492.598,0.176173,10.993,66.3257,
2021/11/3 17:00,20.5776,-57.0186,12.516,364.75,0.176198,11.1,72.8195,88.13
2021/11/3 18:00,0.923277,-76.6753,10.921,213.647,0.176139,11.1,82.2891,
2021/11/3 19:00,0.9241,-73.5635,10.183,133.548,0.175992,11,88.3412,90.361
2021/11/3 20:00,0.920323,-68.7415,8.938,57.5766,0.176058,10.9,94.5679,84.054
2021/11/3 21:00,0.905081,-69.6081,8.59,39.7116,0.176016,10.773,96.1609,75.512
2021/11/3 22:00,0.926078,-20.1562,7.856,37.8857,0.175969,10.607,96.3205,86.007
2021/11/3 23:00,0.899936,-3.96787,8.101,53.628,0.176266,10.5,94.9908,93.2
2021/11/4 0:00,0.928661,-3.99819,8.045,60.0509,0.175856,10.5,94.3963,93.585
2021/11/4 1:00,0.912881,-3.32835,7.9,44.0097,0.175726,10.5,95.8219,97.499
2021/11/4 2:00,0.917212,-5.35352,7.793,40.9798,0.176022,10.473,96.0972,106.017
2021/11/4 3:00,0.925437,-4.881,8.128,54.3919,0.175775,10.4,94.9222,122.372
2021/11/4 4:00,0.897287,-14.4168,8.598,86.9626,0.1758,10.4,91.9237,152.257
2021/11/4 5:00,0.913241,-20.3759,8.449,123.408,0.176059,10.4,88.3762,199.326
2021/11/4 6:00,0.919015,-72.4293,7.848,108.879,0.176094,10.34,89.0695,221.795
2021/11/4 7:00,3.89001,-78.4516,7.113,157.697,0.176121,10.24,83.2139,187.494
2021/11/4 8:00,63.1368,-12.4464,7.1,234.537,0.176215,10.04,75.464,
2021/11/4 9:00,237.386,174.942,8.425,424.86,0.175625,9.9,61.8834,136.982
2021/11/4 10:00,380.557,306.836,9.575,403.468,0.176011,9.9,67.1045,
2021/11/4 11:00,472.231,396.849,10.354,378.669,0.175893,10,70.2258,170.457
2021/11/4 12:00,506.836,425.701,11.521,529.509,0.175674,10.127,62.409,191.737
2021/11/4 13:00,460.808,369.849,14.069,710.643,0.175511,10.26,55.8901,207.559
2021/11/4 14:00,362.44,267.543,14.576,648.193,0.175746,10.487,60.7075,183.596
2021/11/4 15:00,211.873,132.571,13.379,443.488,0.175868,10.727,69.9558,147.457
2021/11/4 16:00,82.4509,-8.09081,11.903,270.564,0.175726,10.893,79.2659,130.062
2021/11/4 17:00,17.1237,-68.2071,10.886,170.505,0.175569,10.9,85.8459,99.225
2021/11/4 18:00,0.917516,-73.8916,8.639,36.4021,0.1756,10.9,96.487,
2021/11/4 19:00,0.904867,-57.9028,7.739,19.9249,0.175836,10.74,97.9725,91.709
