record_time,ppfd_1_1_1,rg_1_1_2,ta_1_2_1,rh,vpd,u_,co2_flux,h2o_flux,le,h
2024/4/9 19:00,7.95173,4.37431,13.244,35.975,906.654,0.447412,-5.48317,-2.03683,-90.7037,-93.7345
2024/4/9 19:30,0.174521,1.03475,12.435,32.4474,911.972,0.602813,1.4917,0.375118,16.7163,-45.0184
2024/4/9 20:00,0.0273599,1.0567,12.082,33.1538,880.512,0.479468,2.73693,-0.050367,-2.24529,-32.73
2024/4/9 20:30,0.0271518,1.0511,11.736,35.0037,836.288,0.477994,2.00586,0.207425,9.24982,-51.9952
2024/4/9 21:00,0.0231884,1.03692,11.381,35.9835,806.877,0.523119,-0.740537,0.189527,8.45419,-49.5606
2024/4/9 21:30,0.025264,1.05013,10.985,36.987,767.445,0.313158,-1.25058,0.0862226,3.848,-40.6852
2024/4/9 22:00,0.0209932,1.03327,10.797,36.7034,764.775,0.372156,-0.970547,0.169684,7.57364,-48.7163
2024/4/9 22:30,0.0312861,1.03181,10.785,35.3902,783.452,0.274846,0.388861,-0.0889898,-3.97175,-29.3477
2024/4/9 23:00,0.0212526,1.03625,10.977,33.3664,817.006,0.221403,-0.0065177,0.0440568,1.96601,-26.3645
2024/4/9 23:30,0.0139076,1.04437,10.555,34.6146,782.068,0.155361,1.31156,0.0722497,3.22524,-32.8108
2024/4/10 0:00,0.0183291,1.04839,10.538,34.9527,778.253,0.0910142,1.25742,0.044318,1.97835,-29.1491
2024/4/10 0:30,0.0140009,1.03573,9.932,38.4812,706.064,0.0857647,0.547027,-0.0488869,-2.1836,-16.6222
2024/4/10 1:00,0.00854428,1.0401,8.883,41.3752,626.837,0.0912517,0.525409,0.0258447,1.15554,-6.77568
2024/4/10 1:30,0.0191824,1.02914,9.321,39.5027,665.904,0.168876,-0.0550497,-0.0845122,-3.77708,10.9088
2024/4/10 2:00,0.0166352,1.0274,9.671,38.9314,691.841,0.0982748,0.0800517,0.00330615,0.147701,-6.37734
2024/4/10 2:30,0.0226329,1.03408,8.528,45.1879,585.705,0.116302,0.0383955,0.169808,7.59236,1.99868
2024/4/10 3:00,0.0141968,1.03474,8.406,43.131,594.502,0.0900112,-2.79671,-0.10198,-4.56108,6.87749
2024/4/10 3:30,0.0215769,1.03186,8.396,42.7208,599.335,0.108808,0.778968,0.0711669,3.18291,-8.30006
2024/4/10 4:00,0.0238924,1.04545,8.713,41.408,628.555,0.137454,0.145496,-0.0125712,-0.562045,-8.7612
2024/4/10 4:30,0.0195682,1.03983,8.562,43.0306,604.05,0.136893,-0.558921,-0.0528421,-2.3629,-4.93074
2024/4/10 5:00,0.0219485,1.02589,8.283,44.0189,581.873,0.144688,0.295929,0.0169446,0.757911,5.59296
2024/4/10 5:30,0.0513278,1.02926,8.117,44.2248,576.611,0.0632211,0.292933,0.0484737,2.16833,-7.36494
2024/4/10 6:00,2.50755,1.63786,8.041,44.6561,577.046,0.0837654,-1.01442,0.00050841,0.0227395,-1.40919
2024/4/10 6:30,20.3805,11.3104,8.372,43.8984,594.974,0.0874061,-0.342153,-0.0129895,-0.580839,-2.47396
2024/4/10 7:00,55.6607,31.6335,8.118,47.0853,564.501,0.2241,-0.106686,0.140717,6.29179,-1.12426
2024/4/10 7:30,100.648,57.4725,8.629,44.6835,614.763,0.101238,-1.0474,0.195074,8.71719,8.90615
2024/4/10 8:00,59.489,34.1446,8.776,45.4705,606.948,0.138946,-0.366038,0.162711,7.27087,5.87668
2024/4/10 8:30,71.6375,41.0116,8.905,45.9338,605.318,0.235903,5.50108,0.4075,18.2079,0.5796
2024/4/10 9:00,68.8072,40.0484,8.899,69.7043,330.803,0.18955,nan,-3.87956,-173.408,36.2266
2024/4/10 9:30,66.5957,40.6588,7.496,100,0,0.186102,nan,-0.0391465,-1.75342,46.6945
2024/4/10 10:00,91.8052,55.5978,6.573,98.5801,12.6384,0.137094,29.7677,-0.529654,-23.7417,1.07434
2024/4/10 10:30,151.442,91.7887,6.552,91.1608,79.9932,0.083683,-8.57638,0.636315,28.5162,-3.08691
2024/4/10 11:00,153.581,93.7988,6.405,92.6307,65.7804,0.0893413,-15.7752,1.18886,53.2883,-6.55404
2024/4/10 11:30,170.887,103.633,6.315,88.3813,103.555,0.147849,4.66971,1.28682,57.6806,-2.01246
2024/4/10 12:00,207.217,126.145,6.522,96.4015,32.3292,0.162394,-27.0388,2.27369,101.905,-19.4702
2024/4/10 12:30,230.574,139.263,7.113,87.4207,120.117,0.124901,1.26129,1.47073,65.8613,-15.3313
2024/4/10 13:00,265.907,159.192,7.268,89.1898,106.69,0.242133,-4.8788,1.73818,77.8029,-5.92088
2024/4/10 13:30,365.481,217.805,7.451,85.5602,150.208,0.117916,5.29547,0.645296,28.8629,9.05276
2024/4/10 14:00,423.438,249.605,7.842,81.1552,200.232,0.193434,-15.8768,1.51934,67.9373,28.2941
2024/4/10 14:30,784.686,458.48,8.539,84.1741,175.595,0.248737,30.7447,0.89425,39.962,62.5013
2024/4/10 15:00,487.375,287.934,8.753,84.2231,176.196,0.345069,-3.63416,0.553614,24.7375,53.8414
2024/4/10 15:30,622.272,364.864,9.253,80.251,229.973,0.266024,-1.96165,0.626445,27.9753,70.57
2024/4/10 16:00,758.149,447.512,9.886,78.3737,260.418,0.331337,-2.58265,0.662036,29.5506,95.3387
2024/4/10 16:30,611.941,358.39,9.947,77.844,269.868,0.308108,-1.31082,0.541268,24.1561,76.8856
2024/4/10 17:00,446.948,258.969,10.164,77.2877,281.081,0.206785,-0.646158,0.295863,13.201,41.1855
2024/4/10 17:30,210.704,120.198,10.344,77.4394,281.583,0.118486,-3.74504,0.102301,4.56397,15.4696
2024/4/10 18:00,71.4047,41.877,10.066,81.4001,220.881,0.147016,-0.499836,0.0468725,2.09261,-0.834983
2024/4/10 18:30,25.8739,15.2172,10.048,83.6714,192.795,0.177334,-2.68842,0.155895,6.96045,-0.558218
2024/4/10 19:00,1.96118,1.35737,9.88,87.2901,147.403,0.161709,-8.05506,0.152455,6.80861,-5.42768
2024/4/10 19:30,0.0361988,1.05494,9.628,88.4434,132.979,0.325138,20.9993,0.438483,19.5847,-6.05473
2024/4/10 20:00,0.0518725,1.04762,9.413,92.3482,85.1679,0.207816,-15.7793,0.0100214,0.447816,-8.0312
2024/4/10 20:30,0.0360643,1.04508,9.582,90.5206,107.808,0.189871,9.80658,0.164174,7.33401,-8.39141
2024/4/10 21:00,0.0278335,1.04132,9.836,90.5044,109.924,0.174734,-1.00861,-0.249719,-11.1527,7.60398
2024/4/10 21:30,0.0318185,1.04266,9.513,91.0131,102.293,0.182514,-0.0179691,0.0614652,2.74575,-3.96341
2024/4/10 22:00,0.0127158,1.04167,9.41,91.8901,91.3145,0.172793,0.372201,0.0152433,0.681048,-5.5322
2024/4/10 22:30,0.0112239,1.04435,9.673,89.3785,122.874,0.172494,-6.08022,-0.047271,-2.11119,2.332
2024/4/10 23:00,0.00692408,1.03987,9.786,90.6991,106.686,0.177456,1.28563,0.103327,4.6153,-13.1271
2024/4/10 23:30,0.0116489,1.04631,9.299,93.5437,70.7212,0.238716,0.496852,0.0219454,0.980867,-1.69223
2024/4/11 0:00,0.0231546,1.05345,8.735,94.6192,56.6653,0.106208,-0.610442,-0.04913,-2.19712,-6.25517
2024/4/11 0:30,0.0269909,1.03642,8.412,94.6377,55.3161,0.0743946,3.08099,-0.106418,-4.76044,-20.1014
2024/4/11 1:00,0.0453368,1.0377,8.105,93.4123,66.8431,0.0773449,-0.359069,0.0837432,3.74699,8.40723
2024/4/11 1:30,0.0362223,1.03535,8.091,93.8102,62.5192,0.190126,2.60801,-0.248929,-11.1387,-4.04659
2024/4/11 2:00,0.0368466,1.03207,8.078,94.5134,55.8424,0.170132,1.45541,0.0797402,3.56773,1.25896
2024/4/11 2:30,0.0443781,1.04864,8.01,93.6077,64.2799,0.200695,0.797963,-0.35644,-15.9505,-5.80448
2024/4/11 3:00,0.0485887,1.03721,7.946,93.2437,67.8117,0.155092,2.5104,0.0221632,0.991816,-2.16507
2024/4/11 3:30,0.0514103,1.02895,8.015,92.7108,73.4756,0.143291,-0.959314,-0.0561371,-2.51202,-3.51035
2024/4/11 4:00,0.0478084,1.03797,7.965,93.8741,61.681,0.149445,1.50841,-0.0129153,-0.57794,-29.5819
2024/4/11 4:30,0.0456388,1.03315,7.722,90.849,90.246,0.184349,-1.23439,-0.646686,-28.9466,10.7816
2024/4/11 5:00,0.0477793,1.04824,7.724,94.7249,52.5347,0.164551,1.13382,0.0552041,2.47068,1.29782
2024/4/11 5:30,0.11083,1.03034,7.889,94.8948,51.7748,0.148293,-1.61251,0.291597,13.0473,1.61893
2024/4/11 6:00,6.26861,3.65132,7.86,95.1391,48.9602,0.171103,1.28785,0.163876,7.33319,-4.56394
2024/4/11 6:30,42.5471,25.5538,8.008,94.785,52.9278,0.125169,-1.06022,0.0795189,3.55796,-7.17858
2024/4/11 7:00,101.704,61.6855,8.226,94.8742,52.8054,0.13421,-0.476959,0.065237,2.91833,-10.3077
2024/4/11 7:30,171.202,104.29,8.383,94.5658,57.3445,0.118773,-4.62458,-0.0451425,-2.01874,21.1452
2024/4/11 8:00,228.248,139.57,8.511,92.0402,87.6322,0.159768,1.34602,0.454543,20.3147,1.30881
2024/4/11 8:30,325.352,198.454,8.995,87.1224,148.209,0.10267,-1.26928,0.619136,27.6535,27.1659
2024/4/11 9:00,379.404,231.335,9.673,85.0019,180.025,0.127765,-2.92194,0.43961,19.6233,49.1027
2024/4/11 9:30,490.379,301.608,10.44,81.6311,234.058,0.190141,-6.81856,0.471764,21.0406,59.5137
2024/4/11 10:00,768.422,492.693,11.668,74.7869,355.147,0.165035,-7.17703,0.827168,36.8381,123.005
2024/4/11 10:30,939.178,584.937,12.508,71.9773,413.293,0.239928,-7.38748,0.970749,43.2035,168.645
2024/4/11 11:00,1046.43,657.836,13.235,68.4669,487.819,0.390757,-9.27603,1.18939,52.8968,195.38
2024/4/11 11:30,1144.04,716.301,14.14,65.5468,560.348,0.346384,-5.27837,0.711502,31.62,137.741
2024/4/11 12:00,1207.18,733.452,14.871,62.9447,631.868,0.265482,-3.65266,0.712906,31.6601,134.166
2024/4/11 12:30,1253.44,756.356,15.799,60.4343,704.8,0.349412,-5.41704,0.778938,34.5699,188.238
2024/4/11 13:00,1264.15,761.496,16.624,58.8843,755.354,0.184431,-2.388,0.616895,27.3655,136.245
2024/4/11 13:30,1251.1,751.266,17.415,56.3606,843.392,0.312214,-4.11365,0.699368,31.0003,172.15
2024/4/11 14:00,1210.88,740.237,17.857,53.8704,937.358,0.266195,-2.15746,0.777156,34.422,157.641
2024/4/11 14:30,1125.57,685.486,18.509,52.3057,999.815,0.373981,-2.65275,0.787295,34.8544,161.874
2024/4/11 15:00,999.078,600.301,18.737,52.4282,1000.85,0.36034,-1.89671,0.479063,21.2074,115.537
2024/4/11 15:30,837.186,500.469,19.146,52.0077,1030.57,0.404468,-4.51314,0.594728,26.3195,133.214
2024/4/11 16:00,681.255,410.157,19.47,50.9856,1077.95,0.314189,-4.47364,0.505201,22.3493,111.459
2024/4/11 16:30,526.424,314.816,19.65,49.8291,1132.16,0.465346,5.80717,0.243591,10.7718,59.0551
2024/4/11 17:00,370.335,219.612,19.67,49.6871,1128.23,0.332766,-1.52835,0.219355,9.70096,34.2579
2024/4/11 17:30,220.806,126.179,19.884,49.4066,1135.34,0.226641,-5.80161,0.690592,30.5411,19.6523
2024/4/11 18:00,114.386,64.2295,19.823,50.2865,1096.85,0.283972,2.01566,0.373774,16.5343,5.42066
2024/4/11 18:30,53.6717,30.4508,19.594,52.1188,1026.98,0.357493,4.36629,0.205037,9.074,-27.4392
2024/4/11 19:00,9.63885,5.48069,19.458,53.0586,991.499,0.164407,4.24653,0.327938,14.5165,-38.0242
2024/4/11 19:30,0.180671,1.05746,19.401,53.7857,970.631,0.243567,0.359957,0.309644,13.7079,-41.472
2024/4/11 20:00,0,1.05914,19.535,54.9125,955.42,0.264808,11.237,-0.402159,-17.8011,-66.2852
2024/4/11 20:30,0,1.05883,19.767,55.8865,946.895,0.287043,-0.390464,0.0766573,3.39246,-17.4484
2024/4/11 21:00,0,1.06661,19.702,56.75,925.845,0.248056,0.411496,0.140445,6.21565,-20.9513
2024/4/11 21:30,0,1.0642,18.57,60.187,801.214,0.355637,2.82901,0.0635162,2.81369,-41.7376
2024/4/11 22:00,0,1.05698,17.74,63.6518,692.219,0.26394,2.01712,0.163292,7.23974,-45.451
2024/4/11 22:30,0,1.04821,16.532,67.0467,581.181,0.225493,0.893772,-0.0043821,-0.19451,-11.8545
2024/4/11 23:00,0,1.05607,16.773,64.6254,632.153,0.195294,1.98281,0.115283,5.11612,-28.0118
2024/4/11 23:30,0,1.05176,16.313,65.8927,593.615,0.0820945,0.166035,0.00714384,0.31716,-4.81241
2024/4/12 0:00,0,1.06652,16.271,66.5739,578.574,0.0747031,0.040211,0.00800446,0.355397,-0.278714
2024/4/12 0:30,0,1.04492,15.983,68.3388,539.538,0.101966,-0.332247,0.0766991,3.40623,13.9593
2024/4/12 1:00,0,1.06244,15.533,71.0694,478.499,0.115476,-3.24845,-0.101586,-4.51348,16.6039
2024/4/12 1:30,0,1.05022,15.139,72.6999,440.666,0.101249,2.41496,0.0536853,2.38611,-20.0473
2024/4/12 2:00,0,1.03784,14.736,74.034,408.33,0.122323,2.23836,0.0588227,2.61545,-23.418
2024/4/12 2:30,0,1.04215,14.795,73.3644,419.368,0.12579,1.65198,0.0573737,2.55098,-14.3529
2024/4/12 3:00,0,1.03957,14.577,73.9736,404.707,0.149518,-0.115557,0.00658177,0.292696,-5.60572
2024/4/12 3:30,0,1.04305,14.315,75.3041,378.425,0.171136,1.19399,0.0423254,1.88265,-16.7557
2024/4/12 4:00,0,1.03723,14.401,75.3631,378.642,0.14979,0.268627,-0.0225097,-1.00119,-11.0297
2024/4/12 4:30,0,1.04463,13.924,77.6632,334.799,0.0938101,2.69967,0.0318312,1.41632,-22.9791
2024/4/12 5:00,0,1.05753,13.832,78.405,321.25,0.0972236,1.01565,0.00373439,0.166179,-10.3815
2024/4/12 5:30,0.0173832,1.05072,13.806,79.4203,305.585,0.111671,2.49612,0.113851,5.06646,-17.3798
2024/4/12 6:00,4.99636,3.00723,13.68,80.3067,292.674,0.167173,-0.197195,-0.00963615,-0.428812,-1.3209
2024/4/12 6:30,32.2786,18.9187,14.016,79.4265,312.917,0.108292,0.304144,-0.0752855,-3.34909,-9.45088
2024/4/12 7:00,87.4925,51.7183,14.27,78.6133,335.308,0.150587,-1.4692,-0.00554294,-0.246468,-4.17133
2024/4/12 7:30,121.667,72.4924,14.721,77.7275,363.046,0.0621735,-0.87455,0.142737,6.34319,-0.723012
2024/4/12 8:00,122.833,73.3639,14.458,75.1359,409.74,0.0909484,1.08776,0.305076,13.5553,-4.68224
2024/4/12 8:30,185.575,111.071,15.734,69.7522,542.749,0.129944,-1.87118,0.307154,13.6303,17.8335
2024/4/12 9:00,266.842,160.697,15.933,70.6266,531.572,0.129045,-1.12699,0.184741,8.19702,20.1159
2024/4/12 9:30,318.747,192.291,16.302,72.564,510.488,0.183431,-1.78144,0.145179,6.43894,40.9307
2024/4/12 10:00,332.932,199.346,16.553,77.3035,425.468,0.193481,-1.07105,0.224486,9.95519,39.0842
2024/4/12 10:30,412.745,247.362,16.962,76.8434,448.087,0.245019,-1.4602,0.181523,8.04607,40.2286
2024/4/12 11:00,530.756,320.382,17.558,75.9622,480.02,0.323859,-1.87561,0.182163,8.07054,41.7107
2024/4/12 11:30,871.863,533.184,17.911,74.2734,529.334,0.370565,-1.5982,0.367101,16.2566,77.7599
2024/4/12 12:00,1074.83,642.429,18.461,72.1497,596.071,0.46282,-2.18533,0.277765,12.293,106.199
2024/4/12 12:30,1095.01,658.138,18.758,71.828,606.309,0.41567,-1.69205,0.323938,14.3353,99.5721
2024/4/12 13:00,1082.03,658.867,19.231,70.4937,649.5,0.407527,-1.16827,0.419586,18.5615,132.776
2024/4/12 13:30,1028.38,618.179,19.432,69.6798,678.275,0.374216,-1.72082,0.426014,18.8412,113.452
2024/4/12 14:00,892.02,536.954,19.967,67.8296,746.724,0.425506,-7.14724,0.432526,19.1182,207.814
2024/4/12 14:30,792.879,471.157,20.357,65.9862,804.217,0.305837,-3.02744,0.981942,43.3906,82.9885
2024/4/12 15:00,705.31,417.791,20.805,64.0276,876.875,0.418186,-6.36981,0.358624,15.8395,176.019
2024/4/12 15:30,549.19,326.667,21.217,63.6714,905.559,0.41313,-7.00675,0.16926,7.47317,81.9821
2024/4/12 16:00,446.557,269.722,21.488,63.2358,930.596,0.184358,-2.09736,0.119236,5.26321,37.9255
2024/4/12 16:30,372.188,224.123,21.963,61.7611,995.554,0.1266,-1.83033,0.126235,5.56968,40.366
2024/4/12 17:00,279.03,166.509,22.127,61.533,1010.12,0.365861,1.49954,0.480093,21.1796,36.5368
2024/4/12 17:30,199.044,115.525,22.456,60.9464,1031.58,0.371139,-1.85127,0.280193,12.3597,36.6668
2024/4/12 18:00,109.702,62.9634,22.515,61.7993,999.191,0.390694,-1.31585,0.304437,13.4312,-4.55676
2024/4/12 18:30,41.4072,23.868,22.273,63.7752,919.971,0.215428,3.792,0.464458,20.5007,-49.1625
2024/4/12 19:00,9.33688,5.38048,22.032,64.9394,875.274,0.0997851,1.5965,0.0528418,2.33301,-17.935
2024/4/12 19:30,0.116008,1.06015,21.914,64.7144,877.759,0.366097,8.99951,0.298231,13.1679,-80.4583
2024/4/12 20:00,0,1.08378,22.439,63.0733,941.026,0.27776,2.79002,0.12122,5.35021,-58.6257
2024/4/12 20:30,0,1.0652,22.575,62.5844,963.624,0.342956,1.53177,0.184007,8.12007,-50.0938
2024/4/12 21:00,0,1.05607,20.994,67.9127,758.827,0.525235,22.6113,-0.04448,-1.9655,-126.997
2024/4/12 21:30,0,1.06488,20.735,69.3483,708.806,0.427521,23.8702,-0.0764031,-3.37731,-139.687
2024/4/12 22:00,0,1.06307,20.495,69.786,695.014,0.259019,-1.09776,-0.0151362,-0.669134,-5.53909
2024/4/12 22:30,0,1.06538,21.579,65.7607,838.526,0.408802,-13.123,0.104061,4.59578,44.58
2024/4/12 23:00,0,1.06619,21.991,65.689,851.76,0.273636,2.85928,0.0948483,4.188,-41.7903
2024/4/12 23:30,0,1.07721,21.532,67.119,795.323,0.207225,-1.94271,0.335649,14.8265,-33.5904
2024/4/13 0:00,0,1.07466,21.137,70.4978,693.219,0.32731,6.69096,0.375665,16.6017,-47.4932
2024/4/13 0:30,0,1.05045,20.552,73.7002,599.723,0.439631,3.94432,0.139381,6.1625,-74.1815
2024/4/13 1:00,0,1.07319,20.325,75.3581,551.761,0.179047,3.73072,-0.0173606,-0.767789,-38.6645
2024/4/13 1:30,0,1.06448,19.998,76.1755,524.652,0.274258,2.70173,0.164612,7.28203,-26.0942
2024/4/13 2:00,0,1.06954,19.826,75.736,527.856,0.263832,3.11809,-0.208567,-9.2282,-36.1298
2024/4/13 2:30,0,1.05788,19.673,76.2929,511.803,0.365618,4.14872,-0.409218,-18.1083,-33.5021
2024/4/13 3:00,0,1.06474,19.461,77.4018,482.096,0.274771,0.0455524,0.518382,22.9431,-12.6481
2024/4/13 3:30,0,1.0701,19.223,78.0024,463.078,0.326728,5.14335,-0.0340718,-1.5083,-50.271
2024/4/13 4:00,0,1.06182,19.098,77.7766,471.99,0.330017,2.74209,0.116882,5.17347,-6.47648
2024/4/13 4:30,0,1.06403,19.022,78.0253,467.36,0.235745,2.6627,0.0597665,2.64534,-8.39355
2024/4/13 5:00,0,1.07309,18.848,78.9352,443.381,0.197706,2.70073,0.14073,6.22987,-7.1348
2024/4/13 5:30,0,1.05724,18.555,80.1122,409.411,0.288872,2.89059,0.0889692,3.93986,-0.813282
2024/4/13 6:00,2.30732,1.75648,18.411,80.8789,391.579,0.199561,2.01664,-0.133116,-5.89529,-3.64359
2024/4/13 6:30,11.5267,6.86166,18.249,81.9159,366.153,0.274376,3.07285,0.0220057,0.974736,-3.09134
2024/4/13 7:00,20.5868,12.4616,18.121,82.112,359.073,0.27619,2.06217,0.070888,3.14037,-0.862919
2024/4/13 7:30,44.5968,26.9771,18.173,81.9542,366.126,0.208454,1.03616,0.138498,6.13451,2.68191
2024/4/13 8:00,60.079,36.0757,18.029,81.6902,369.966,0.148859,-0.274561,0.0497831,2.20519,2.94055
2024/4/13 8:30,79.3456,47.3787,17.928,81.6035,368.559,0.254775,-3.44229,0.48833,21.6339,17.8432
2024/4/13 9:00,109.707,65.8862,17.868,81.898,360.919,0.335042,-1.50584,0.269653,11.947,20.8956
2024/4/13 9:30,122.796,73.9148,17.842,81.0635,379.1,0.308487,-1.18354,0.224071,9.92687,26.882
2024/4/13 10:00,249.404,147.718,17.971,80.3053,399.802,0.463973,0.850424,0.172763,7.65216,30.7867
2024/4/13 10:30,411.088,244.952,18.201,79.0785,430.848,0.371628,-2.23023,0.14409,6.38074,55.5557
2024/4/13 11:00,489.621,295.599,18.676,77.1902,488.069,0.362661,-1.97996,0.271369,12.01,52.3283
2024/4/13 11:30,476.9,286.733,19.388,73.1178,610.79,0.410983,-6.95395,0.547926,24.2271,86.2171
2024/4/13 12:00,875.561,519.591,20.243,68.5803,759.929,0.474457,-2.16497,0.516368,22.8094,121.756
2024/4/13 12:30,915.256,549.243,20.875,65.6052,864.348,0.450754,-8.55191,0.575285,25.3966,156.618
2024/4/13 13:00,582.09,354.924,20.994,65.1867,867.035,0.43243,-1.72406,1.01098,44.6374,130.393
2024/4/13 13:30,617.855,372.842,21.496,63.3754,937.925,0.188677,-4.89812,0.151758,6.69753,64.6479
2024/4/13 14:00,679.652,409.038,22.206,58.6301,1101.91,0.485909,2.8137,1.08447,47.8311,82.8037
2024/4/13 14:30,810.073,486.357,23.022,53.7107,1289.71,0.486696,-2.61166,0.704757,31.0614,118.02
2024/4/13 15:00,658.397,393.695,23.279,52.2486,1331.33,0.520546,-2.41206,0.418407,18.4407,90.505
2024/4/13 15:30,530.306,316.447,23.329,51.9572,1342.15,0.470817,-1.25894,0.309218,13.6279,66.8702
2024/4/13 16:00,623.546,378.235,23.813,51.2289,1405.83,0.415772,-2.21419,0.528587,23.2842,92.9915
2024/4/13 16:30,409.48,246.666,23.628,52.0275,1364.59,0.468742,-1.06903,0.561305,24.7307,50.6318
2024/4/13 17:00,350.095,207.71,23.702,51.7049,1385.74,0.328003,-1.16218,0.186696,8.22456,38.9304
2024/4/13 17:30,200.469,116.013,23.609,53.5735,1302.31,0.384898,0.27291,0.307457,13.5494,19.906
2024/4/13 18:00,84.2352,48.7722,23.173,56.4736,1172.5,0.301865,1.07942,0.0995312,4.3891,-0.924111
2024/4/13 18:30,39.4707,23.2301,22.621,59.0107,1064.24,0.242521,1.47228,0.0850692,3.75355,-10.1747
2024/4/13 19:00,7.42861,4.33083,22.215,60.6722,993.141,0.210754,2.17282,0.114613,5.05933,-17.2626
2024/4/13 19:30,0.119302,1.06737,21.596,62.8915,904.114,0.39827,14.3383,0.226156,9.98878,-102.898
2024/4/13 20:00,0,1.08271,22.147,60.9182,989.02,0.325983,2.39847,-0.0150858,-0.665908,-25.8086
2024/4/13 20:30,0,1.08337,22.244,60.7326,1001.98,0.284776,3.79462,0.0940309,4.15011,-34.3394
2024/4/13 21:00,0.00194927,1.08449,22.357,61.0677,995.603,0.31931,-2.41696,-0.263094,-11.6114,-7.36886
2024/4/13 21:30,0.000856059,1.07652,21.973,62.3593,940.149,0.376398,-24.121,1.46144,64.5234,-26.3522
2024/4/13 22:00,0.00158982,1.07411,21.514,60.6825,959.074,0.355625,-2.88955,0.627329,27.7072,-23.7092
2024/4/13 22:30,0.0008216,1.07235,21.226,59.6369,973.293,0.542139,-4.70117,-0.40603,-17.9363,-37.301
2024/4/13 23:00,0.00037634,1.09032,20.762,59.857,938.754,0.44548,2.59325,0.124672,5.51,-23.7868
2024/4/13 23:30,0,1.06608,20.221,63.2584,825.52,0.683603,2.34591,0.538232,23.8026,-37.6543
2024/4/14 0:00,0,1.07596,19.472,68.8218,665.399,0.413207,2.8799,-0.239344,-10.5931,-30.4567
2024/4/14 0:30,0,1.06254,19.386,70.0038,637.507,0.356716,2.51128,0.131191,5.80674,-48.1615
2024/4/14 1:00,1.22E-05,1.07258,19.122,71.9213,586.751,0.37867,3.68424,-0.05541,-2.45318,-79.6534
2024/4/14 1:30,0,1.06214,19.023,73.1799,553.749,0.36854,2.58268,-0.0420987,-1.86419,-63.3503
2024/4/14 2:00,0,1.07376,17.737,77.9044,426.623,0.545782,1.97244,0.00228767,0.101405,-18.5223
2024/4/14 2:30,0,1.05174,17.585,79.2127,398.933,0.410981,3.31715,-0.244884,-10.8559,-40.4274
2024/4/14 3:00,0,1.07421,17.665,79.3961,397.945,0.285556,1.56265,0.011184,0.495749,-17.1818
2024/4/14 3:30,0,1.07413,17.67,80.2697,378.658,0.42915,0.73415,0.118246,5.24195,-16.4109
2024/4/14 4:00,0,1.05882,17.556,80.6442,370.006,0.286355,1.35789,-0.0940199,-4.16823,-15.9772
2024/4/14 4:30,0,1.05559,17.36,81.1094,358.526,0.450026,2.78464,0.0166318,0.737428,-26.5572
2024/4/14 5:00,0,1.05883,17.426,80.3372,376.999,0.169277,1.57876,0.0893573,3.96134,-9.10088
2024/4/14 5:30,0.00283911,1.05836,17.257,81.7111,345.831,0.34871,2.34672,0.165611,7.34333,-17.4745
2024/4/14 6:00,3.14642,2.15791,16.653,84.1105,288.742,0.430141,-0.391478,0.129349,5.73887,6.73555
2024/4/14 6:30,14.569,8.62052,16.37,85.2322,263.952,0.497009,1.15312,-0.116243,-5.1587,-11.2319
2024/4/14 7:00,44.3274,26.2632,16.007,85.7802,249.668,0.294126,-0.504371,0.0405435,1.79974,5.17286
2024/4/14 7:30,70.1272,41.7465,15.967,85.1652,260.847,0.39516,-2.16037,0.283341,12.5773,17.2471
2024/4/14 8:00,146.787,86.6124,15.903,84.394,275.406,0.329927,-4.08052,0.3031,13.4537,34.2263
2024/4/14 8:30,114.938,67.8024,15.949,84.0633,281.803,0.278247,-3.80008,0.221968,9.85218,19.5342
2024/4/14 9:00,219.786,130.449,16.149,82.7718,310.073,0.41226,-6.63013,0.402089,17.8422,59.9413
2024/4/14 9:30,216.268,129.503,16.183,82.6995,310.815,0.508396,-3.18508,0.287634,12.7638,52.957
2024/4/14 10:00,204.567,121.902,16.207,82.2846,320.071,0.470363,-1.90318,0.131014,5.81325,23.8438
2024/4/14 10:30,247.901,147.535,16.713,79.969,375.294,0.422552,-1.91475,0.218045,9.66965,60.4795
2024/4/14 11:00,380.106,229.232,17.043,78.3933,415.648,0.499101,-2.30776,0.256,11.3483,50.9755
2024/4/14 11:30,301.859,181.737,17.496,77.0269,450.879,0.539506,-3.39141,0.468666,20.7693,81.9843
2024/4/14 12:00,235.771,141.929,17.458,77.6142,436.668,0.628437,-4.70955,0.295626,13.1021,37.1268
2024/4/14 12:30,310.247,185.215,17.706,75.8662,482.342,0.698242,-12.1378,0.496648,22.0032,80.2952
2024/4/14 13:00,177.067,107.239,17.911,76.1817,476.04,0.274412,-3.77263,0.404733,17.9311,41.1143
2024/4/14 13:30,151.575,91.0461,17.422,80.4758,370.839,0.373392,-48.9899,0.58082,25.7523,-0.150653
2024/4/14 14:00,317.506,189.555,17.67,83.3081,323.659,0.319558,37.7881,2.48818,110.286,3.01288
2024/4/14 14:30,324.61,195.787,17.716,78.5755,420.96,0.451815,-6.77345,0.668432,29.6215,66.1757
2024/4/14 15:00,345.205,207.001,17.759,77.7733,441.029,0.681968,-8.79481,1.12781,49.9713,88.3026
2024/4/14 15:30,240.274,143.533,18.153,74.4678,521.612,0.263031,-2.3778,1.23009,54.4788,60.3787
